ZONE T="first 0", I=  42, F=POINT
 -1.97322  -3.92584
 -1.88587  -3.87715
 -1.79848  -3.82855
 -1.71102  -3.78005
 -1.62350  -3.73168
 -1.53591  -3.68344
 -1.44822  -3.63537
 -1.36044  -3.58747
 -1.27254  -3.53979
 -1.18452  -3.49233
 -1.09636  -3.44513
 -1.00804  -3.39821
 -0.91957  -3.35160
 -0.83092  -3.30533
 -0.74209  -3.25941
 -0.65306  -3.21388
 -0.56382  -3.16874
 -0.47437  -3.12404
 -0.38471  -3.07976
 -0.29482  -3.03593
 -0.20472  -2.99255
 -0.11441  -2.94961
 -0.02390  -2.90710
  0.06681  -2.86501
  0.15770  -2.82331
  0.24876  -2.78196
  0.33996  -2.74094
  0.43128  -2.70021
  0.52271  -2.65971
  0.61424  -2.61941
  0.70583  -2.57928
  0.79748  -2.53927
  0.88917  -2.49936
  0.98089  -2.45952
  1.07264  -2.41975
  1.16442  -2.38004
  1.25623  -2.34040
  1.34807  -2.30085
  1.43996  -2.26140
  1.53192  -2.22210
  1.62394  -2.18298
  1.71607  -2.14407
  1.80830  -2.10543
  1.90066  -2.06709
  1.99316  -2.02910
  2.08582  -1.99149
  2.17864  -1.95429
  2.27163  -1.91752
  2.36481  -1.88120
  2.45816  -1.84535
  2.55169  -1.80996
  2.64539  -1.77503
  2.73926  -1.74055
  2.83328  -1.70651
  2.92746  -1.67288
  3.02178  -1.63965
  3.11622  -1.60679
  3.21079  -1.57427
  3.30546  -1.54207
  3.40024  -1.51016
  3.49510  -1.47852
  3.59004  -1.44711
  3.68505  -1.41591
  3.78012  -1.38490
  3.87524  -1.35406
  3.97041  -1.32336
  4.06562  -1.29278
  4.16086  -1.26230
  4.25613  -1.23191
  4.35143  -1.20159
  4.44674  -1.17133
  4.54206  -1.14112
  4.63740  -1.11093
  4.73274  -1.08076
  4.82808  -1.05060
  4.92343  -1.02044
ZONE T="A    18", I=  83, F=POINT
 -2.58427  -4.36943
 -2.49694  -4.32072
 -2.40960  -4.27202
 -2.32225  -4.22333
 -2.23489  -4.17467
 -2.14751  -4.12604
 -2.06010  -4.07746
 -1.97267  -4.02894
 -1.88519  -3.98048
 -1.79766  -3.93212
 -1.71008  -3.88385
 -1.62244  -3.83570
 -1.53472  -3.78768
 -1.44692  -3.73982
 -1.35902  -3.69213
 -1.27102  -3.64464
 -1.18290  -3.59736
 -1.09466  -3.55032
 -1.00627  -3.50354
 -0.91774  -3.45705
 -0.82904  -3.41086
 -0.74017  -3.36501
 -0.65113  -3.31951
 -0.56189  -3.27438
 -0.47246  -3.22963
 -0.38283  -3.18529
 -0.29300  -3.14135
 -0.20297  -3.09783
 -0.11274  -3.05471
 -0.02232  -3.01200
  0.06829  -2.96969
  0.15907  -2.92774
  0.25000  -2.88614
  0.34109  -2.84487
  0.43230  -2.80388
  0.52363  -2.76315
  0.61506  -2.72264
  0.70657  -2.68231
  0.79815  -2.64215
  0.88978  -2.60212
  0.98147  -2.56220
  1.07320  -2.52238
  1.16497  -2.48266
  1.25679  -2.44303
  1.34865  -2.40351
  1.44056  -2.36412
  1.53254  -2.32488
  1.62460  -2.28582
  1.71674  -2.24696
  1.80899  -2.20835
  1.90135  -2.17002
  1.99384  -2.13201
  2.08647  -2.09434
  2.17926  -2.05704
  2.27220  -2.02014
  2.36530  -1.98365
  2.45857  -1.94758
  2.55201  -1.91194
  2.64560  -1.87673
  2.73936  -1.84194
  2.83326  -1.80756
  2.92731  -1.77358
  3.02149  -1.73997
  3.11581  -1.70673
  3.21024  -1.67382
  3.30478  -1.64123
  3.39941  -1.60892
  3.49414  -1.57688
  3.58895  -1.54508
  3.68383  -1.51350
  3.77878  -1.48212
  3.87378  -1.45090
  3.96884  -1.41985
  4.06394  -1.38892
  4.15907  -1.35811
  4.25424  -1.32740
  4.34943  -1.29677
  4.44465  -1.26621
  4.53988  -1.23570
  4.63513  -1.20523
  4.73038  -1.17480
  4.82565  -1.14439
  4.92091  -1.11399
ZONE T="B    19", I=  82, F=POINT
 -2.49637  -4.42024
 -2.40892  -4.37175
 -2.32145  -4.32327
 -2.23397  -4.27483
 -2.14647  -4.22642
 -2.05894  -4.17806
 -1.97138  -4.12975
 -1.88378  -4.08152
 -1.79614  -4.03337
 -1.70844  -3.98532
 -1.62068  -3.93738
 -1.53285  -3.88957
 -1.44494  -3.84191
 -1.35694  -3.79441
 -1.26884  -3.74709
 -1.18063  -3.69998
 -1.09231  -3.65309
 -1.00385  -3.60645
 -0.91525  -3.56007
 -0.82651  -3.51398
 -0.73761  -3.46820
 -0.64854  -3.42274
 -0.55929  -3.37762
 -0.46987  -3.33286
 -0.38026  -3.28847
 -0.29047  -3.24446
 -0.20049  -3.20083
 -0.11032  -3.15758
 -0.01998  -3.11471
  0.07054  -3.07221
  0.16123  -3.03007
  0.25207  -2.98827
  0.34306  -2.94678
  0.43418  -2.90558
  0.52541  -2.86464
  0.61675  -2.82394
  0.70819  -2.78344
  0.79970  -2.74313
  0.89129  -2.70297
  0.98293  -2.66296
  1.07463  -2.62308
  1.16639  -2.58331
  1.25820  -2.54367
  1.35006  -2.50416
  1.44198  -2.46479
  1.53397  -2.42558
  1.62604  -2.38654
  1.71819  -2.34771
  1.81045  -2.30912
  1.90281  -2.27078
  1.99529  -2.23274
  2.08790  -2.19501
  2.18065  -2.15763
  2.27354  -2.12061
  2.36659  -2.08396
  2.45978  -2.04771
  2.55313  -2.01185
  2.64663  -1.97639
  2.74028  -1.94133
  2.83408  -1.90665
  2.92801  -1.87235
  3.02208  -1.83841
  3.11627  -1.80482
  3.21058  -1.77156
  3.30499  -1.73861
  3.39950  -1.70594
  3.49411  -1.67354
  3.58879  -1.64137
  3.68356  -1.60944
  3.77839  -1.57770
  3.87328  -1.54614
  3.96822  -1.51474
  4.06321  -1.48348
  4.15824  -1.45235
  4.25331  -1.42133
  4.34840  -1.39040
  4.44352  -1.35955
  4.53867  -1.32876
  4.63383  -1.29803
  4.72900  -1.26734
  4.82418  -1.23667
  4.91937  -1.20603
ZONE T="C    20", I=  80, F=POINT
 -2.40748  -4.46928
 -2.31990  -4.42101
 -2.23230  -4.37276
 -2.14469  -4.32456
 -2.05705  -4.27640
 -1.96938  -4.22830
 -1.88166  -4.18028
 -1.79391  -4.13233
 -1.70610  -4.08448
 -1.61823  -4.03674
 -1.53030  -3.98912
 -1.44229  -3.94164
 -1.35419  -3.89432
 -1.26600  -3.84718
 -1.17771  -3.80022
 -1.08931  -3.75348
 -1.00078  -3.70697
 -0.91213  -3.66070
 -0.82333  -3.61471
 -0.73439  -3.56899
 -0.64530  -3.52359
 -0.55604  -3.47849
 -0.46662  -3.43373
 -0.37702  -3.38932
 -0.28726  -3.34525
 -0.19731  -3.30154
 -0.10720  -3.25820
 -0.01691  -3.21520
  0.07354  -3.17256
  0.16415  -3.13026
  0.25492  -3.08828
  0.34582  -3.04661
  0.43686  -3.00523
  0.52801  -2.96411
  0.61928  -2.92324
  0.71064  -2.88259
  0.80210  -2.84214
  0.89363  -2.80187
  0.98523  -2.76176
  1.07690  -2.72180
  1.16863  -2.68198
  1.26043  -2.64231
  1.35228  -2.60278
  1.44420  -2.56340
  1.53619  -2.52419
  1.62826  -2.48516
  1.72042  -2.44634
  1.81267  -2.40774
  1.90502  -2.36938
  1.99749  -2.33131
  2.09008  -2.29352
  2.18279  -2.25606
  2.27564  -2.21893
  2.36863  -2.18215
  2.46177  -2.14573
  2.55504  -2.10968
  2.64846  -2.07400
  2.74202  -2.03869
  2.83572  -2.00375
  2.92955  -1.96917
  3.02351  -1.93493
  3.11758  -1.90103
  3.21178  -1.86745
  3.30607  -1.83416
  3.40047  -1.80116
  3.49496  -1.76842
  3.58953  -1.73593
  3.68418  -1.70365
  3.77890  -1.67158
  3.87368  -1.63970
  3.96852  -1.60798
  4.06340  -1.57641
  4.15833  -1.54498
  4.25330  -1.51366
  4.34831  -1.48244
  4.44334  -1.45131
  4.53839  -1.42025
  4.63347  -1.38926
  4.72856  -1.35831
  4.82366  -1.32741
ZONE T="line  0", I=  42, F=POINT
  1.00000   0.00000
  1.09999   0.00106
  1.19997   0.00320
  1.29991   0.00671
  1.39979   0.01156
  1.49960   0.01769
  1.59933   0.02503
  1.69897   0.03352
  1.79851   0.04310
  1.89795   0.05370
  1.99728   0.06527
  2.09649   0.07776
  2.19560   0.09112
  2.29459   0.10529
  2.39347   0.12023
  2.49223   0.13590
  2.59088   0.15227
  2.68942   0.16929
  2.78785   0.18694
  2.88618   0.20519
  2.98439   0.22399
  3.08250   0.24333
  3.18051   0.26319
  3.27842   0.28353
  3.37623   0.30434
  3.47395   0.32559
  3.57157   0.34727
  3.66910   0.36935
  3.76654   0.39183
  3.86390   0.41467
  3.96117   0.43788
  4.05836   0.46143
  4.15546   0.48531
  4.25249   0.50951
  4.34944   0.53402
  4.44632   0.55882
  4.54312   0.58390
  4.63985   0.60926
  4.73651   0.63488
  4.83311   0.66075
  4.92964   0.68687
  5.02610   0.71323
ZONE T="circl35", I= 201, F=POINT
  1.00000   0.00000
  0.99951  -0.03141
  0.99803  -0.06279
  0.99556  -0.09411
  0.99211  -0.12533
  0.98769  -0.15643
  0.98229  -0.18738
  0.97592  -0.21814
  0.96858  -0.24869
  0.96029  -0.27899
  0.95106  -0.30902
  0.94088  -0.33874
  0.92978  -0.36812
  0.91775  -0.39715
  0.90483  -0.42578
  0.89101  -0.45399
  0.87631  -0.48175
  0.86074  -0.50904
  0.84433  -0.53583
  0.82708  -0.56208
  0.80902  -0.58779
  0.79016  -0.61291
  0.77051  -0.63742
  0.75011  -0.66131
  0.72897  -0.68455
  0.70711  -0.70711
  0.68455  -0.72897
  0.66131  -0.75011
  0.63742  -0.77051
  0.61291  -0.79016
  0.58779  -0.80902
  0.56208  -0.82708
  0.53583  -0.84433
  0.50904  -0.86074
  0.48175  -0.87631
  0.45399  -0.89101
  0.42578  -0.90483
  0.39715  -0.91775
  0.36812  -0.92978
  0.33874  -0.94088
  0.30902  -0.95106
  0.27899  -0.96029
  0.24869  -0.96858
  0.21814  -0.97592
  0.18738  -0.98229
  0.15643  -0.98769
  0.12533  -0.99211
  0.09411  -0.99556
  0.06279  -0.99803
  0.03141  -0.99951
  0.00000  -1.00000
 -0.03141  -0.99951
 -0.06279  -0.99803
 -0.09411  -0.99556
 -0.12533  -0.99211
 -0.15643  -0.98769
 -0.18738  -0.98229
 -0.21814  -0.97592
 -0.24869  -0.96858
 -0.27899  -0.96029
 -0.30902  -0.95106
 -0.33874  -0.94088
 -0.36812  -0.92978
 -0.39715  -0.91775
 -0.42578  -0.90483
 -0.45399  -0.89101
 -0.48175  -0.87631
 -0.50904  -0.86074
 -0.53583  -0.84433
 -0.56208  -0.82708
 -0.58779  -0.80902
 -0.61291  -0.79016
 -0.63742  -0.77051
 -0.66131  -0.75011
 -0.68455  -0.72897
 -0.70711  -0.70711
 -0.72897  -0.68455
 -0.75011  -0.66131
 -0.77051  -0.63742
 -0.79016  -0.61291
 -0.80902  -0.58779
 -0.82708  -0.56208
 -0.84433  -0.53583
 -0.86074  -0.50904
 -0.87631  -0.48175
 -0.89101  -0.45399
 -0.90483  -0.42578
 -0.91775  -0.39715
 -0.92978  -0.36812
 -0.94088  -0.33874
 -0.95106  -0.30902
 -0.96029  -0.27899
 -0.96858  -0.24869
 -0.97592  -0.21814
 -0.98229  -0.18738
 -0.98769  -0.15643
 -0.99211  -0.12533
 -0.99556  -0.09411
 -0.99803  -0.06279
 -0.99951  -0.03141
 -1.00000   0.00000
 -0.99951   0.03141
 -0.99803   0.06279
 -0.99556   0.09411
 -0.99211   0.12533
 -0.98769   0.15643
 -0.98229   0.18738
 -0.97592   0.21814
 -0.96858   0.24869
 -0.96029   0.27899
 -0.95106   0.30902
 -0.94088   0.33874
 -0.92978   0.36812
 -0.91775   0.39715
 -0.90483   0.42578
 -0.89101   0.45399
 -0.87631   0.48175
 -0.86074   0.50904
 -0.84433   0.53583
 -0.82708   0.56208
 -0.80902   0.58779
 -0.79016   0.61291
 -0.77051   0.63742
 -0.75011   0.66131
 -0.72897   0.68455
 -0.70711   0.70711
 -0.68455   0.72897
 -0.66131   0.75011
 -0.63742   0.77051
 -0.61291   0.79016
 -0.58779   0.80902
 -0.56208   0.82708
 -0.53583   0.84433
 -0.50904   0.86074
 -0.48175   0.87631
 -0.45399   0.89101
 -0.42578   0.90483
 -0.39715   0.91775
 -0.36812   0.92978
 -0.33874   0.94088
 -0.30902   0.95106
 -0.27899   0.96029
 -0.24869   0.96858
 -0.21814   0.97592
 -0.18738   0.98229
 -0.15643   0.98769
 -0.12533   0.99211
 -0.09411   0.99556
 -0.06279   0.99803
 -0.03141   0.99951
  0.00000   1.00000
  0.03141   0.99951
  0.06279   0.99803
  0.09411   0.99556
  0.12533   0.99211
  0.15643   0.98769
  0.18738   0.98229
  0.21814   0.97592
  0.24869   0.96858
  0.27899   0.96029
  0.30902   0.95106
  0.33874   0.94088
  0.36812   0.92978
  0.39715   0.91775
  0.42578   0.90483
  0.45399   0.89101
  0.48175   0.87631
  0.50904   0.86074
  0.53583   0.84433
  0.56208   0.82708
  0.58779   0.80902
  0.61291   0.79016
  0.63742   0.77051
  0.66131   0.75011
  0.68455   0.72897
  0.70711   0.70711
  0.72897   0.68455
  0.75011   0.66131
  0.77051   0.63742
  0.79016   0.61291
  0.80902   0.58779
  0.82708   0.56208
  0.84433   0.53583
  0.86074   0.50904
  0.87631   0.48175
  0.89101   0.45399
  0.90483   0.42578
  0.91775   0.39715
  0.92978   0.36812
  0.94088   0.33874
  0.95106   0.30902
  0.96029   0.27899
  0.96858   0.24869
  0.97592   0.21814
  0.98229   0.18738
  0.98769   0.15643
  0.99211   0.12533
  0.99556   0.09411
  0.99803   0.06279
  0.99951   0.03141
  1.00000   0.00000
